Barcode	IBET-gradual-TR2-PCR2-041119_S28_R1_001	IBET-gradual-TR2-PCR1-151119_S62_R1_001	ARAC-high-dose-TR1-PCR2-041119_S89_R1_001	DMSO-TR1-PCR2-221119_S33_R1_001	ARAC-high-dose-TR1-PCR1-041119_S87_R1_001	IBET-highdose-TR1-PCR1-081119_S41_R1_001	IBET-gradual-TR2-PCR2-011119_S12_R1_001	DMSO-TR1-PCR1-011119_S2_R1_001	IBET-highdose-TR1-PCR2-041119_S31_R1_001	IBET-highdose-TR2-PCR1-01119_S7_R1_001	IBET-highdose-TR1-PCR1-221119_S65_R1_001	IBET-gradual-TR2-PCR1-081119_S38_R1_001	ARAC-gradual-TR2-PCR2-081119_S52_R1_001	DMSO-TR1-PCR1-221119_S23_R1_001	IBET-highdose-TR2-PCR2-01119_S14_R1_001	DMSO-TR1-PCR2-151119_S69_R1_001	DMSO-TR2-PCR1-221119_S24_R1_001	IBET-gradual-TR1-PCR2-081119_S49_R1_001	DMSO-TR2-PCR1-041119_S16_R1_001	ARAC-gradual-TR1-PCR1-081119_S39_R1_001	DMSO-TR2-PCR1-011119_S3_R1_001	ARAC-gradual-TR1-PCR2-151119_S73_R1_001	DMSO-TR1-PCR1-151119_S59_R1_001	DMSO-TR2-PCR2-081119_S48_R1_001	ARAC-gradual-TR2-PCR2-011119_S82_R1_001	DMSO-TR1-PCR2-041119_S25_R1_001	IBET-highdose-TR2-PCR2-04119_S32_R1_001	ARAC-gradual-TR2-PCR1-081119_S40_R1_001	IBET-gradual-TR1-PCR1-151119_S61_R1_001	IBET-gradual-TR2-PCR2-151119_S72_R1_001	ARAC-gradual-TR1-PCR1-221119_S43_R1_001	ARAC-gradual-TR2-PCR1-151119_S64_R1_001	IBET-gradual-TR2-PCR1-221119_S44_R1_001	ARAC-gradual-TR2-PCR1-041119_S20_R1_001	ARAC-gradual-TR1-PCR2-041119_S29_R1_001	ARAC-high-dose-TR2-PCR2-011119_S86_R1_001	ARAC-gradual-TR1-PCR1-011119_S79_R1_001	DMSO-TR2-PCR2-011119_S10_R1_001	ARAC-gradual-TR1-PCR2-221119_S55_R1_001	ARAC-high-dose-TR2-PCR1-011119_S84_R1_001	IBET-highdose-TR1-PCR2-081119_S53_R1_001	DMSO-TR1-PCR1-081119_S35_R1_001	IBET-gradual-TR2-PCR1-011119_S5_R1_001	ARAC-gradual-TR2-PCR2-041119_S30_R1_001	DMSO-TR2-PCR2-151119_S70_R1_001	IBET-highdose-TR2-PCR2-221119_S76_R1_001	IBET-gradual-TR1-PCR2-221119_S57_R1_001	IBET-gradual-TR1-PCR1-041119_S17_R1_001	DMSO-TR2-PCR2-221119_S34_R1_001	DMSO-TR2-PCR1-081119_S36_R1_001	ARAC-gradual-TR2-PCR1-221119_S46_R1_001	DMSO-TR1-PCR1-041119_S15_R1_001	DMSO-TR2-PCR2-041119_S26_R1_001	IBET-gradual-TR1-PCR2-151119_S71_R1_001	IBET-gradual-TR2-PCR1-041119_S18_R1_001	IBET-gradual-TR1-PCR1-081119_S37_R1_001	ARAC-gradual-TR2-PCR2-151119_S74_R1_001	IBET-highdose-TR2-PCR1-08119_S42_R1_001	DMSO-TR1-PCR2-081119_S47_R1_001	IBET-gradual-TR1-PCR2-011119_S11_R1_001	IBET-highdose-TR1-PCR1-041119_S21_R1_001	ARAC-gradual-TR2-PCR1-011119_S80_R1_001	IBET-gradual-TR2-PCR2-221119_S56_R1_001	ARAC-gradual-TR2-PCR2-221119_S58_R1_001	IBET-highdose-TR1-PCR2-221119_S75_R1_001	ARAC-gradual-TR1-PCR2-081119_S51_R1_001	ARAC-high-dose-TR2-PCR1-041119_S88_R1_001	ARAC-high-dose-TR2-PCR2-041119_S90_R1_001	ARAC-gradual-TR1-PCR1-041119_S19_R1_001	ARAC-high-dose-TR1-PCR2-011119_S85_R1_001	ARAC-high-dose-TR1-PCR1-011119_S83_R1_001	TP0-baseline-PCR2_S8_R1_001	IBET-highdose-TR1-PCR2-011119_S13_R1_001	IBET-gradual-TR1-PCR1-011119_S4_R1_001	DMSO-TR1-PCR2-011119_S9_R1_001	IBET-gradual-TR1-PCR2-041119_S27_R1_001	IBET-highdose-TR2-PCR2-08119_S54_R1_001	ARAC-gradual-TR1-PCR1-151119_S63_R1_001	TP0-baseline-PCR1_S1_R1_001	IBET-gradual-TR2-PCR2-081119_S50_R1_001	IBET-highdose-TR2-PCR1-04119_S22_R1_001	ARAC-gradual-TR1-PCR2-011119_S81_R1_001	IBET-gradual-TR1-PCR1-221119_S45_R1_001	IBET-highdose-TR1-PCR1-011119_S6_R1_001	IBET-highdose-TR2-PCR1-221119_S66_R1_001	DMSO-TR2-PCR1-151119_S60_R1_001
BFP_Barcode_304436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_304452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0
BFP_Barcode_304487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30449	0	4	0	2	159	0	0	7	0	0	0	0	0	4	14	0	0	0	0	0	8	0	0	0	84	0	0	11	0	0	0	7	6	0	0	203	0	0	4	0	0	0	10	0	4	1	0	0	0	3	0	0	0	3	0	1	0	0	7	6	0	1	8	3	14	0	0	0	0	0	170	0	0	0	3	2	0	0	0	0	0	0	0	7	0	6
BFP_Barcode_304496	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_304602	3	0	0	92	0	8	308	446	39	206	0	9	0	162	196	152	246	9	761	0	807	0	164	278	194	491	38	0	0	0	0	0	0	0	0	0	1	755	0	0	13	368	300	0	319	0	0	33	264	220	0	498	525	0	1	13	0	0	407	204	20	351	2	0	0	0	3	2	0	3	90	412	103	245	381	27	0	0	373	2	45	0	2	145	0	336
BFP_Barcode_304691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_304703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_304793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_304840	1	0	0	0	2	0	267	292	44	133	0	9	0	0	170	0	0	0	152	0	262	0	0	49	0	171	41	0	0	0	0	0	0	0	0	0	1	261	0	0	0	165	281	0	1	0	0	19	0	30	0	251	83	0	1	0	0	0	118	208	34	2	0	0	0	0	1	0	0	392	618	436	177	251	276	35	0	0	328	0	29	7	0	187	0	0
BFP_Barcode_304873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30492	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_304934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
BFP_Barcode_305001	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305015	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305120	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305122	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
BFP_Barcode_305188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30519	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305295	10	0	0	522	0	63	780	982	243	510	0	41	0	648	493	503	409	71	1087	0	943	0	504	761	199	756	238	0	0	0	0	0	2	0	0	0	79	971	0	0	5	583	742	0	508	0	0	270	342	813	0	778	861	1	7	68	0	86	742	759	221	62	1	0	0	0	12	2	0	4	148	1096	385	1047	757	227	77	0	1069	37	291	176	0	407	3	530
BFP_Barcode_305299	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305325	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305557	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305576	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0
BFP_Barcode_305599	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
BFP_Barcode_305733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305807	8	0	0	0	0	0	335	235	197	206	0	31	0	0	297	21	0	36	295	0	169	0	26	248	0	286	50	0	0	0	0	0	0	0	0	0	0	157	0	0	26	56	283	0	48	0	0	102	0	166	0	261	306	0	2	24	0	28	134	242	118	3	1	0	0	0	1	2	0	0	52	219	187	249	124	93	30	0	241	19	66	0	0	397	0	30
BFP_Barcode_30581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
BFP_Barcode_305830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_305840	5	0	0	72	1	88	577	393	105	394	0	105	0	99	449	191	185	82	541	0	283	0	218	282	0	560	112	0	0	1	0	0	0	1	0	1	0	307	0	0	68	346	578	0	264	0	0	177	211	242	0	478	465	0	5	49	0	59	356	518	138	104	0	0	0	0	2	2	0	0	171	502	231	572	321	146	94	0	505	92	209	0	0	305	0	292
BFP_Barcode_305995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306043	5	0	64	392	0	132	945	1310	390	566	0	157	0	448	683	560	704	192	1611	0	1708	0	560	784	547	1372	294	0	0	5	0	0	4	1	0	259	475	1551	0	519	70	916	936	0	861	8	3	331	670	875	0	1414	1422	2	11	187	0	227	789	1226	448	513	2	0	0	0	436	104	0	859	762	1983	581	1248	1058	319	75	0	1777	132	328	505	0	635	5	913
BFP_Barcode_30606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
BFP_Barcode_306438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306688	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306749	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30676	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306788	0	0	0	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_30684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_306915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFP_Barcode_3070	0	0	0	3	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	14	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	2	1	0	0	0	0
